49,63,"Mike Score","Synthesiser, Guitar, Lead Vocals"
3124,63,"Paul Reynolds","Guitar"
3125,64,"Greg Milton","Guitar, Bass"
5970,64,"Mark Peters","Bass"
11004,64,"Robin Surtees","Guitar"
50,64,"Flo Sullivan","Vocals"
8693,64,"Roger Sinek","Drums"
8694,65,"& Paulette Blake","Vocals"
5971,65,"Colin Thorpe","Synthesiser, Sampling"
3126,65,"& 'Chapter': Aniff Counsins","Synthesiser, Sampling"
51,65,"Gerald Simpson","Programming, Synthesiser"
52,66,"Gerald Simpson","Programming, Synthesizers"
5972,66,"Edward Barton","Vocals"
3127,66,"Cola Nile","Vocals"
53,67,"Gerald Simpson",""
54,68,"Marc William","Piano, Vocals"
3128,68,"Tony Winter",""
3129,69,"Fergal Bunbury","Guitar"
55,69,"David Couse","Vocals, Acoustic Guitar"
8695,69,"Dermot Wylie","Drums"
5973,69,"Martin Healy","Bass"
5974,70,"Martin Healy","Bass"
56,70,"David Couse","Vocals, Acoustic Guitar"
3130,70,"Fergal Bunbury","Guitar"
12277,70,"Susan Kavanagh","Backing vocals"
8696,70,"Dave Dawson","Drums"
11005,70,"Dave Morrisey","Keyboards"
3131,71,"Pete Scammell","Synthesiser, Guitar"
5975,71,"Paul Clarke","Percussion"
57,71,"Andrew Jarman","Bass, Vocals"
8697,71,"Mark Dean","Electronic Percussion, Sequencer"
8698,73,"Alan Brown ('dr. Umatix')","Drums"
5976,73,"Keith Curtis","Vocals"
3132,73,"Rick Aitken","Guitar"
58,73,"Vince Hunt","Bass"
59,74,"Vince Hunt","Bass"
5977,74,"Keith Curtis","Vocals"
8699,74,"Alan Brown ('dr. Umatix')","Drums"
3133,74,"Rick Aitken","Guitar"
3134,75,"Rick Aitken","Guitar"
5978,75,"Keith Curtis","Vocals"
60,75,"Vince Hunt","Bass"
8700,75,"Fred Harris","Drums, Backing Vocals"
8701,76,"Alan Brown ('dr. Umatix')","Drums"
5979,76,"Keith Curtis","Vocals"
3135,76,"Rick Aitken","Guitar"
61,76,"Vince Hunt","Bass"
62,78,"Jane Bromley","Vocals"
5980,78,"Neil Woodward","Guitar"
11006,78,"Jayne Waterfall","Drums"
8702,78,"Andy Hartley","Bass"
3136,78,"Noel Kilbride","Guitar (On 'Blowtorch' And 'America')"
3137,79,"Malcolm Young","Rhythm Guitar"
11007,79,"Bon Scott","Lead Vocals"
63,79,"Angus Young","Lead Guitar"
5981,79,"Mark Evans","Bass"
8703,79,"Philip Rudd","Drums"
8704,80,"Terry 'tex' Comer","Bass"
64,80,"Paul Carrack","Keyboards, Vocals"
3138,80,"Alan 'Bam' King","Guitar"
11008,80,"Fran Byrne","Drums"
5982,80,"Phil Harris","Guitar"
5983,81,"Phil Harris","Guitar"
3139,81,"Alan 'Bam' King","Guitar"
8705,81,"Terry 'tex' Comer","Bass"
65,81,"Paul Carrack","Keyboards, Vocals"
11009,81,"Fran Byrne","Drums"
8706,84,"George Cheex","Vocals"
5984,84,"Des 'Wild Planet'","Guitar"
3140,84,"Kim 'dr Phibes' Igoe","Bass"
66,84,"Joe Fungus","Drums"
67,85,"Joe Fungus","Drums"
5985,85,"Des 'Wild Planet'","Guitar"
8707,85,"George Cheex","Vocals"
3141,85,"Kim 'dr Phibes' Igoe","Bass"
3142,86,"Colin Todd","Bass"
5986,86,"Bruce Bennett","Guitar"
68,86,"Bob Bert","Drums"
8708,86,"Ned Hayden","Vocals, Guitar"
8709,87,"Dave Barbe","Drums"
5987,87,"Johnny Bivouac","Guitar"
11010,87,"Jordan","Lead Vocals (Track 4 Only)"
3143,87,"Kurt Van Den Bogarde (Andy Warren)","Bass"
69,87,"Adam Ant","Guitar, Lead Vocals"
70,88,"Adam Ant","Stylophone, Lead Vocals"
8710,88,"Dave Barbe","Drums"
5988,88,"Matthew Ashman","Rhythm Guitar, Piano"
3144,88,"Kurt Van Den Bogarde (Andy Warren)","Bass"
3145,89,"Kurt Van Den Bogarde (Andy Warren)","Bass"
8711,89,"Dave Barbe","Drums"
71,89,"Adam Ant","Stylophone, Lead Vocals, Guitar (Track 4 Only)"
5989,89,"Matthew Ashman","Rhythm Guitar, Piano"
72,90,"Adamski","Keyboards, Programming"
73,91,"Barry Smith","Keyboards"
8712,91,"John Russell","Drums"
3146,91,"Ann Shenton","Keyboards"
5990,91,"Steve Claydon","Keyboards"
5991,96,"Judith Boyle","Vocals"
8713,96,"Jim Beattie","Guitar"
11011,96,"David Mccluskey","Percussion"
74,96,"Gayle Harrison","Guitar, Keyboards"
3147,96,"Brian Doherty","Bass"
3148,99,"Campbell Mcneil","Bass"
11012,99,"Alex Grant","Bass, Vocals"
5992,99,"Martin Scott","Drums"
8714,99,"Iain Cook","Piano, Guitar, Programming"
75,99,"Craig B","Guitar, Vocals"
76,102,"David Pajo","Guitar, Organ"
5993,102,"Tony Bailey","Drums"
3149,102,"Tim Furnish","Guitar, Piano"
8715,102,"Cassie Marrett","Bass"
8716,103,"Greg Dulli","Guitar, Vocals"
5994,103,"Rick Mccollum","Guitar"
77,103,"Steve Earle","Drums"
11013,103,"Douglas Falsetti","Piano, Backing Vocals"
3150,103,"John Curley","Bass"
3151,104,"Jeff Pountain","Rhythm Guitar"
78,104,"Rob Hutchings","Vocals"
8717,104,"Roger Payne","Bass"
5995,104,"Mark Mabon","Lead Guitar"
11014,104,"Mark Broad","Drums"
8718,106,"Stevie Elvidge","Vocals"
3152,106,"Geoff Taylor","Bass"
79,106,"Jan Penny","Drums"
5996,106,"Neil Howbs","Guitar"
5997,107,"Neil Howbs","Guitar"
3153,107,"Geoff Taylor","Bass"
8719,107,"Stevie Elvidge","Vocals"
80,107,"Jan Penny","Drums"
81,108,"Malcolm Raeburn","Vocals"
3154,108,"Ian Heywood","Guitar, Vocals"
5998,108,"Bri Tag","Bass"
8720,108,"Jon Rust","Drums"
82,111,"Alan Hull","Guitar, Piano, Vocals"
83,112,"Alan Hull","Guitar, Piano, Vocals"
84,113,"Alan Hull","Guitar, Piano, Vocals"
85,114,"Alan Hull","Guitar, Piano, Vocals"
3155,114,"Robert Barton",""
3156,115,"Simon Nicol","Guitar, Vocals"
86,115,"Ashley Hutchings","Bass, Vocals"
11015,115,"Martin Carthy","Guitar, Banjo, Vocals"
8721,115,"Sue Harris","Vocal"
5999,115,"John Kirkpatrick","Mandoliln, Concertina, Violin"
12278,115,"Roger Swallow","Percussion"
12279,116,"Royston Wood","Vocals"
11016,116,"Sue Draheim","Fiddle"
3157,116,"Simon Nicol","Guitar, Vocals"
87,116,"Tiger H","Bass, Vocals"
6000,116,"Dave Mattacks","Drums"
8722,116,"Steve Ashley","Whistle, Harmonica, Recorder"
8723,117,"Shirley Collins","Vocals"
3158,117,"Simon Nicol","Guitar, Vocals"
12280,117,"John Rodd","Concertina"
11017,117,"Eddie Upton","Vocals"
13060,117,"Phil Pickett","Woodwinds"
13190,117,"Michael Gregory","Drums"
12815,117,"John Sothcott","Fiddle"
6001,117,"Dave Mattacks","Drums"
88,117,"Ashley Hutchings","Bass, Vocals"
89,118,"Ashley Hutchings","Bass, Vocals"
11018,118,"Graeme Taylor","Guitar, Backing Vocals, Electric Piano"
8724,118,"John Tams","Lead Vocals, Melodeon"
12281,118,"Ric Sanders","Fiddle"
3159,118,"Simon Nicol","Guitar, Vocals"
6002,118,"Dave Mattacks","Drums"
12816,118,"Michael Gregory","Drums"
12817,119,"Michael Gregory","Drums"
13061,119,"Peter Bullock","Synthesizers"
12282,119,"Ric Sanders","Fiddle"
90,119,"Ashley Hutchings","Bass, Vocals"
8725,119,"John Tams","Lead Vocals, Melodeon"
11019,119,"Graeme Taylor","Guitar, Backing Vocals, Electric Piano"
6003,119,"Dave Mattacks","Drums"
3160,119,"Simon Nicol","Guitar, Vocals"
3161,122,"Ian Smith","Guitar"
8726,122,"Anthony Dawson","Harmonica"
91,122,"Sam Morris","Bass"
6004,122,"Mat Mcgeever","Cello, Guitar"
11020,122,"Sean Kelly","Drums"
8727,123,"Rodney","Guitar"
3162,123,"Mrs Fiend","Synthesiser"
6005,123,"Johnny Haha","Drums"
92,123,"Nick Fiend","Vocals"
93,124,"Nick Fiend","Vocals"
8728,124,"Yaxi","Guitar"
6006,124,"Johnny Haha","Drums"
3163,124,"Mrs Fiend","Synthesiser"
3164,125,"Robbie Bindels","Drums"
94,125,"Sarah Osbourne","Vocals"
11021,125,"Paul Delnoy","Bass"
12283,125,"Christian Debusscher","Guitar"
6007,125,"Roland Bindi","Percussion"
8729,125,"Nico Fransolet","Guitar"
8730,126,"Alize",""
11022,126,"Marley",""
95,126,"Eli T",""
3165,126,"Del P",""
6008,126,"Nomis G",""
6009,127,"Tony Mcdaid","Guitar"
96,127,"Clare Grogan","Vocals"
11023,127,"Michael 'tich' Anderson","Drums"
8731,127,"Johnny Mcelhone","Bass"
3166,127,"Caesar","Guitar"
3167,128,"Caesar","Guitar"
11024,128,"Michael 'tich' Anderson","Drums"
97,128,"Clare Grogan","Vocals"
6010,128,"Tony Mcdaid","Guitar"
8732,128,"Johnny Mcelhone","Bass"
8733,129,"Michael 'tich' Anderson","Drums"
98,129,"Clare Grogan","Vocals"
11025,129,"The Allneds","Backing Vocals (4)"
3168,129,"Tony Mcdaid","Guitar"
6011,129,"Johnny Mcelhone","Bass"
99,130,"Chris Peat",""
3169,130,"Mark Archer",""
3170,131,"Dennis Burns","Bass"
6012,131,"Chris Bennett","Drums"
8734,131,"Kim Turner","Guitar"
100,131,"Mark Perry","Guitar, Vocals"
101,132,"Christopher Root","Guitar, Vocals"
6013,132,"Jean Marie Brichard","Bass"
3171,132,"Charlies Treece","Guitar"
8735,132,"Mackie","Drums"
8736,133,"Stephan Dahan","Guitar, Vocals"
6014,133,"Sean-Marie Brichard","Bass, Vocals"
102,133,"Chris Root","Vocals"
3172,133,"Mackie Jayson","Drums, Vocals"
3173,134,"Dale Farrington","Guitar"
6015,134,"Sam Allsop","Bass"
8737,134,"Andy Whitty","Drums, Percussion"
11026,134,"Gavin Monaghan","Guest backing vocals"
103,134,"Anthony Cluer","Vocals, Guitar"
104,135,"Renate Kanupp","Vocals"
8738,135,"Danny Fischelscher","Drums"
6016,135,"John Weinzierl","Guitar"
3174,135,"Chris Karrer","Piano, Guitar"
11027,135,"Peter Leopold","Drums"
12284,135,"Falk Rogner","Keyboards"
6017,137,"Ian Crockert","Lead Vocals, Bass"
8739,137,"David Mcroberts","Drums"
105,137,"Derek Hall","Lead Guitar, Backing Vocals"
3175,137,"Kenny Mckay","Rhythm Guitar"
3176,138,"Joe Jones","Guitar"
8740,138,"Nick Havas","Drums"
6018,138,"Steve Burrows","Bass"
106,138,"Simon Jones","Vocals"
107,141,"Andy Fairweather-Low","Guitar, Vocals"
8741,141,"B.J. Cole","Pedal Steel Guitar"
3177,141,"Dave Mattacks","Drums, Percussion"
6019,141,"John David","Bass, Vocals"
11028,141,"Rabbit","Keyboards, Vocals"
11029,142,"Henry Spinetti","Drums"
8742,142,"Mick Weaver","Keyboards, Backing Vocals"
108,142,"Andy Fairweather-Low","Guitar, Vocals"
6020,142,"B.J. Cole","Pedal Steel Guitar"
3178,142,"John David","Bass, Backing Vocals"
3179,143,"Nick Judd","Electric Piano"
6021,143,"Kim Turner","Drums"
109,143,"Andy Fraser","Bass, Vocals"
110,144,"Andy Mackay","Saxophone, Clarinet"
3180,144,"Plus 4 Unknown Musicians",""
3181,145,"Mond","Guitar"
8743,145,"Sticks","Drums"
111,145,"Mensi (Tom Mensforth)","Vocals"
6022,145,"Steve","Bass"
6023,146,"Glyn Warren","Bass"
3182,146,"Mond","Guitar"
112,146,"Mensi (Tom Mensforth)","Vocals"
8744,146,"Sticks","Drums"
8745,147,"Decca Wade","Drums"
6024,147,"Glyn Warren","Bass"
11030,147,"Simon Lloyd","Saxophone"
113,147,"Mensi (Tom Mensforth)","Vocals"
3183,147,"Mond","Guitar"
3184,149,"Jimmy Cauty","Guitar, Vocals"
6025,149,"John Cook","Bass, Vocals"
8746,149,"Martin Cottis","Drums, Vocals"
114,149,"Cressida Bowyer","Vocals"
115,150,"Sion Sebon","Guitar/Vocals"
6026,150,"Dewi Gwyn","Guitar"
3185,150,"Rhys Mwyn","Bass"
8747,150,"Hefin Huws","Drums, Backing Vocals"
8748,151,"Hefin Huws","Drums, Backing Vocals"
6027,151,"Dewi Gwyn","Guitar"
116,151,"Sion Sebon","Guitar/Vocals"
3186,151,"Rhys Mwyn","Bass"
3187,152,"Margi Clarke","Vocals-2 only"
6028,152,"Rhys Mwyn","Bass, Vocals"
8749,152,"Dafydd Ievan","Drums"
117,152,"Sion Sebon","Guitar, Vocals"
118,153,"Gill Baker","Trumpet"
6029,153,"Mark Hollis","Saxophone"
3188,153,"Rob Boswell","Drums"
12285,153,"Howard Purse","Guitar, Vocals"
8750,153,"Mark Taylor","Bass"
11031,153,"James Hill","Percussion"
3189,154,"Red Dog Band (6-Piece) - Musicians Unknown",""
119,154,"Ann Peebles","Vocals"
120,155,"John Cattwell","Guitar, Violin, Backing Vocals"
3190,155,"Adrian Johnstone","Drums"
11032,155,"Paul Connelly","Handclaps"
6030,155,"Alan Mair","Bass"
8751,155,"Mike Scott","Vocals, Piano, Guitar, Violin"
8752,159,"Chris Parks","Lead Guitar"
3191,159,"Phil Barnes","Bass"
121,159,"Mal Harley","Drums"
6031,159,"Clive Gregson","Guitar, Lead Vocals"
6032,160,"George Cheyne","Drums, Vocals"
3192,160,"Glenn Roberts","Guitar, Vocals"
122,160,"Iain Slater","Bass, Vocals"
123,161,"Iain Slater","Bass, Vocals"
6033,161,"George Cheyne","Drums, Vocals"
8753,161,"Nick Jones","Percussion"
3193,161,"Glenn Roberts","Guitar, Vocals"
124,162,"Aphex Twin (Richard D.James)","Writing, Producing, Programming"
125,165,"Kevin Carlin","Bass, Drums, Programming"
3194,165,"Stephen Mcfall","Guitar, Keyboards, Vocals"
6034,165,"John Cairns","Guitars"
6035,167,"Simon Kirk","Percussion"
3195,167,"Tom Brown","Guitar"
13252,167,"Paul","Trombone"
13062,167,"Pete","Saxophone"
12818,167,"Chris","Trumpet"
13286,167,"Stephen","Flute"
13191,167,"Lawrence","Saxophone"
126,167,"Francis Brown","Guitar"
11033,167,"James Hunt","Bass"
8754,167,"Kraig Thurnbar","Drums"
12286,167,"Paul Tickle","Vocals"
127,170,"James Brooks","Guitar, Keyboards, Vocals"
6036,170,"Koo Packer","Bass, Tone Generator"
3196,170,"David Ireland","Percussion, Electric piano"
3197,176,"Malcolm Middleton","Guitar"
6037,176,"David Gow","Drums"
12287,176,"Stuart Murdock","Organ, Piano"
128,176,"Aiden Moffat","Vocals"
8755,176,"Gary Millar","Bass"
11034,176,"Chris Geddes","Keyboards"
3198,177,"Gary Miller","Bass"
6038,177,"Malcolm Middleton","Guitar"
8756,177,"Aidan Moffat","Vocals, Drums"
129,177,"David Gow","Drums, Keyboards"
130,179,"Barry Burns","Piano"
3199,179,"Malcolm Middleton","Guitar"
8757,179,"Gary Miller","Bass"
6039,179,"David Gow","Drums"
6040,180,"Eric Johnson","Guitar"
131,180,"Mark Price","Drums"
8758,180,"Eric Bachmann","Guitar"
3200,180,"Matthew Gentling","Bass"
3201,181,"Matt Peter Gentling","Bass"
6041,181,"William Eric Johnson","Guitar"
11035,181,"Mark Andrew Price","Drums"
132,181,"Eric Emil Bachman","Guitar, Vocals"
133,182,"Rod Argent","Keyboards, Vocals"
6042,182,"Robert Henrit","Drums"
3202,182,"Russ Ballard","Guitar, Vocals"
8759,182,"Jim Rodford","Bass"
8760,183,"Rolf Riley","Rhythm Guitar"
6043,183,"Julian Jutson-Saxby","Guitar"
12288,183,"Monty Eugene Lindsay","Vocals"
134,183,"Marcus Hutson-Saxby","Drums"
3203,183,"Dean Cowell","Bass"
11036,183,"Alan Pateman","Keyboards"
11037,184,"April Combs","Vocals"
8761,184,"James Combs","Guitar"
6044,184,"Michael Mann","Guitar"
3204,184,"Chip Starr","Bass"
135,184,"Joby Barnett","Drums"
136,185,"Mark Gouldthorpe","Vocals"
8762,185,"Neil Mackenzie","Bass"
11038,185,"Simon Hinkler","Organ"
3205,185,"Mick Fidler","Guitar, Saxophone, Backing Vocals"
6045,185,"Gary Wilson","Drums, Backing Vocals"
6046,186,"Gary Wilson","Drums, Backing Vocals"
8763,186,"Neil Mackenzie","Bass"
137,186,"Mark Gouldthorpe","Vocals"
3206,186,"Mick Fidler","Guitar, Saxophone, Backing Vocals"
11039,186,"Simon Hinkler","Organ"
138,187,"Arthur 'Big Boy' Crudup","Guitar, Vocals"
139,188,"Arthur Brown","Vocals"
8764,188,"Phil Shutt","Bass"
6047,188,"Martin Steer","Drums"
11040,188,"Andrew Dalby","Lead Guitar"
3207,188,"Goodge Harris","Organ"
3208,189,"Goodge Harris","Organ"
8765,189,"Phil Shutt","Bass"
140,189,"Arthur Brown","Vocals"
11041,189,"Andrew Dalby","Lead Guitar"
6048,189,"Martin Steer","Drums"
6049,190,"Phil Shutt","Bass"
8766,190,"Andrew Dalby","Lead Guitar"
3209,190,"Goodge Harris","Organ"
141,190,"Arthur Brown","Vocals, Drum Machine"
142,191,"Robin Hodge","Lead Vocals, Guitar"
8767,191,"Dave Ashcroft","Drums"
6050,191,"Charlie Noble","Bass"
3210,191,"Phil Hodge","Keyboards, Vocals"
3211,193,"Mark Hamilton","Bass"
143,193,"Tim Wheeler","Guitar, Vocals"
6051,193,"Rick Mcmurray","Drums"
6052,198,"Mike Dempsey","Bass"
3212,198,"Alan Rankin","Guitar, Keyboards"
8768,198,"John Murphy","Drums"
